WinAccu		GpsTimeAccu	OccuRecAccu	Error	NTPAccu	NTPLatency
5.9		0.7		6.9		31.0	0.1+/-2.07	56.3
3.7		0.8		6.9		31.0	0.1+/-2.07	56.3
3.6		0.7		5.9		31.0	0.1+/-2.07	56.3
-10.0		0.5		-9.6		31.0	-14.6+/-8.83	123.7
-13.1		0.8		-9.6		31.0	-14.6+/-8.83	123.7
-13.3		0.4		-10.6		31.0	-14.6+/-8.83	123.7
-13.4		0.7		-11.6		31.0	-14.6+/-8.83	123.7
7.0		0.5		5.2		31.0	17.8+/-1.81	49.3
5.9		0.8		5.2		31.0	17.8+/-1.81	49.3
5.7		10.0		0.2		31.0	17.8+/-1.81	49.3
-0.4		0.7		4.2		31.0	17.8+/-1.81	49.3
6.0		0.6		6.9		31.0	3.7+/-2.00	48.7
5.9		0.8		6.9		31.0	3.7+/-2.00	48.7
4.7		0.7		5.9		31.0	3.7+/-2.00	48.7
4.6		0.8		5.9		31.0	3.7+/-2.00	48.7
18.0		0.6		19.7		31.0	13.9+/-8.59	67.3
17.9		0.7		18.7		31.0	13.9+/-8.59	67.3
16.7		0.7		17.7		31.0	13.9+/-8.59	67.3
11.6		0.7		16.7		31.0	13.9+/-8.59	67.3
14.0		0.6		14.9		31.0	-1.8+/-7.15	59.8
13.9		0.8		14.9		31.0	-1.8+/-7.15	59.8
12.7		0.8		14.9		31.0	-1.8+/-7.15	59.8
13.6		0.8		12.9		31.0	-1.8+/-7.15	59.8
-6.0		0.6		-5.7		31.0	-18.6+/-11.25	69.5
-7.1		0.7		-5.7		31.0	-18.6+/-11.25	69.5
-6.3		0.7		-6.7		31.0	-18.6+/-11.25	69.5
-7.4		0.7		-7.7		31.0	-18.6+/-11.25	69.5
7.0		0.5		8.9		31.0	16.6+/-3.25	54.8
6.9		10.0		2.9		31.0	16.6+/-3.25	54.8
6.7		0.7		5.9		31.0	16.6+/-3.25	54.8
0.6		0.7		6.9		31.0	16.6+/-3.25	54.8
5.0		0.6		4.9		31.0	-0.9+/-2.98	48.8
3.9		0.8		4.9		31.0	-0.9+/-2.98	48.8
3.7		0.5		3.9		31.0	-0.9+/-2.98	48.8
3.6		10.0		-1.1		31.0	-0.9+/-2.98	48.8
6.0		0.5		5.3		31.0	2.3+/-3.58	49.3
4.9		0.8		5.3		31.0	2.3+/-3.58	49.3
4.7		0.7		4.3		31.0	2.3+/-3.58	49.3
4.6		0.8		4.3		31.0	2.3+/-3.58	49.3
4.0		10.0		-1.2		31.0	0.6+/-3.44	48.3
3.9		0.8		3.8		31.0	0.6+/-3.44	48.3
-2.3		0.8		2.8		31.0	0.6+/-3.44	48.3
2.6		0.7		1.8		31.0	0.6+/-3.44	48.3
6.0		0.6		6.2		31.0	4.4+/-2.74	48.3
4.9		0.8		6.2		31.0	4.4+/-2.74	48.3
4.7		0.7		5.2		31.0	4.4+/-2.74	48.3
3.6		0.8		4.2		31.0	4.4+/-2.74	48.3
-5.0		0.6		-4.3		31.0	-7.5+/-2.80	60.0
-5.1		10.0		-9.3		31.0	-7.5+/-2.80	60.0
-5.3		0.8		-4.3		31.0	-7.5+/-2.80	60.0
-6.4		0.7		-5.3		31.0	-7.5+/-2.80	60.0
7.0		0.5		7.8		31.0	13.0+/-2.15	53.8
5.9		0.7		6.8		31.0	13.0+/-2.15	53.8
5.7		10.0		0.8		31.0	13.0+/-2.15	53.8
5.6		0.7		5.8		31.0	13.0+/-2.15	53.8
7.0		0.6		7.6		31.0	2.8+/-2.31	53.5
6.9		0.7		6.6		31.0	2.8+/-2.31	53.5
6.7		0.8		6.6		31.0	2.8+/-2.31	53.5
6.6		10.0		1.6		31.0	2.8+/-2.31	53.5
-1.0		0.6		0.0		31.0	-5.6+/-4.95	48.5
-0.1		0.7		-1.0		31.0	-5.6+/-4.95	48.5
-1.3		0.7		-1.0		31.0	-5.6+/-4.95	48.5
-2.4		0.7		-1.0		31.0	-5.6+/-4.95	48.5
6.0		0.6		7.1		31.0	9.1+/-2.34	57.8
5.9		0.7		6.1		31.0	9.1+/-2.34	57.8
5.7		0.8		6.1		31.0	9.1+/-2.34	57.8
4.6		0.8		6.1		31.0	9.1+/-2.34	57.8
4.0		0.6		4.3		31.0	0.2+/-4.20	47.8
3.9		0.7		4.3		31.0	0.2+/-4.20	47.8
3.7		0.7		4.3		31.0	0.2+/-4.20	47.8
2.6		0.8		4.3		31.0	0.2+/-4.20	47.8
4.0		0.6		5.3		31.0	2.0+/-3.49	47.8
-1.1		0.7		4.3		31.0	2.0+/-3.49	47.8
2.7		0.7		4.3		31.0	2.0+/-3.49	47.8
3.6		0.8		3.3		31.0	2.0+/-3.49	47.8
5.0		0.6		6.3		31.0	3.0+/-4.56	50.3
3.9		10.0		0.3		31.0	3.0+/-4.56	50.3
4.7		0.9		5.3		31.0	3.0+/-4.56	50.3
4.6		10.0		-1.7		31.0	3.0+/-4.56	50.3
7.0		0.5		6.3		31.0	3.0+/-2.44	57.3
6.9		0.8		6.3		31.0	3.0+/-2.44	57.3
6.7		0.8		5.3		31.0	3.0+/-2.44	57.3
6.6		0.7		4.3		31.0	3.0+/-2.44	57.3
-3.0		0.5		-3.0		31.0	-7.3+/-7.42	66.5
-8.1		0.8		-3.0		31.0	-7.3+/-7.42	66.5
-3.3		0.8		-3.0		31.0	-7.3+/-7.42	66.5
-9.4		0.7		-5.0		31.0	-7.3+/-7.42	66.5
4.0		0.5		4.3		31.0	9.3+/-3.33	47.5
2.9		0.7		4.3		31.0	9.3+/-3.33	47.5
1.7		0.7		2.3		31.0	9.3+/-3.33	47.5
1.6		0.7		2.3		31.0	9.3+/-3.33	47.5
26.0		0.6		25.3		31.0	24.0+/-27.84	85.3
25.9		0.8		25.3		31.0	24.0+/-27.84	85.3
24.7		0.8		24.3		31.0	24.0+/-27.84	85.3
24.6		10.0		19.3		31.0	24.0+/-27.84	85.3
8.0		0.7		9.1		31.0	-15.2+/-3.10	47.5
1.9		0.7		8.1		31.0	-15.2+/-3.10	47.5
6.7		0.7		7.1		31.0	-15.2+/-3.10	47.5
6.6		0.5		7.1		31.0	-15.2+/-3.10	47.5
8.0		0.8		7.7		31.0	1.6+/-2.88	47.8
6.9		0.7		6.7		31.0	1.6+/-2.88	47.8
1.7		10.0		1.7		31.0	1.6+/-2.88	47.8
6.6		10.0		0.7		31.0	1.6+/-2.88	47.8
6.0		10.0		2.7		31.0	2.0+/-2.88	47.8
5.9		0.8		7.7		31.0	2.0+/-2.88	47.8
5.7		0.7		5.7		31.0	2.0+/-2.88	47.8
5.6		0.9		5.7		31.0	2.0+/-2.88	47.8
5.0		0.7		6.1		31.0	0.4+/-1.63	57.8
4.9		0.7		5.1		31.0	0.4+/-1.63	57.8
4.7		0.7		5.1		31.0	0.4+/-1.63	57.8
-0.4		0.7		4.1		31.0	0.4+/-1.63	57.8
3.0		0.8		4.2		31.0	0.1+/-2.70	45.0
-2.1		10.0		-1.8		31.0	0.1+/-2.70	45.0
2.7		0.8		2.2		31.0	0.1+/-2.70	45.0
1.6		0.7		2.2		31.0	0.1+/-2.70	45.0
1.0		10.0		-3.7		31.0	-0.9+/-6.86	47.5
-0.1		0.7		0.3		31.0	-0.9+/-6.86	47.5
-6.3		0.7		-0.7		31.0	-0.9+/-6.86	47.5
-0.4		0.7		-0.7		31.0	-0.9+/-6.86	47.5
2.0		0.8		3.0		31.0	3.7+/-5.96	47.8
1.9		10.0		-3.0		31.0	3.7+/-5.96	47.8
0.8		0.8		1.0		31.0	3.7+/-5.96	47.8
1.6		0.8		1.0		31.0	3.7+/-5.96	47.8
2.0		0.7		1.4		31.0	2.4+/-6.84	48.0
1.9		0.8		1.4		31.0	2.4+/-6.84	48.0
1.8		0.7		1.4		31.0	2.4+/-6.84	48.0
0.6		10.0		-3.6		31.0	2.4+/-6.84	48.0
1.0		0.8		0.0		31.0	0.6+/-6.75	46.8
0.9		0.8		0.0		31.0	0.6+/-6.75	46.8
-0.2		0.7		0.0		31.0	0.6+/-6.75	46.8
-0.4		0.8		0.0		31.0	0.6+/-6.75	46.8
2.1		0.7		1.7		31.0	3.6+/-6.43	47.8
-3.1		0.8		1.7		31.0	3.6+/-6.43	47.8
1.8		0.7		1.7		31.0	3.6+/-6.43	47.8
0.6		0.7		0.7		31.0	3.6+/-6.43	47.8
9.1		0.8		8.8		31.0	9.2+/-2.23	79.0
2.9		0.7		8.8		31.0	9.2+/-2.23	79.0
8.8		0.7		8.8		31.0	9.2+/-2.23	79.0
7.6		0.7		6.8		31.0	9.2+/-2.23	79.0
5.1		0.7		5.2		31.0	-1.6+/-4.11	48.3
3.9		0.7		5.2		31.0	-1.6+/-4.11	48.3
3.8		0.5		4.2		31.0	-1.6+/-4.11	48.3
3.6		10.0		-1.8		31.0	-1.6+/-4.11	48.3
3.1		0.5		4.5		31.0	1.3+/-3.56	48.0
2.9		0.7		4.5		31.0	1.3+/-3.56	48.0
-3.2		0.7		2.5		31.0	1.3+/-3.56	48.0
2.6		10.0		-2.5		31.0	1.3+/-3.56	48.0
5.1		0.7		5.4		31.0	2.8+/-3.72	49.0
-1.1		0.7		5.4		31.0	2.8+/-3.72	49.0
4.8		0.8		3.4		31.0	2.8+/-3.72	49.0
-2.4		0.8		3.4		31.0	2.8+/-3.72	49.0
5.1		0.8		5.1		31.0	1.7+/-3.74	49.0
3.9		0.7		4.1		31.0	1.7+/-3.74	49.0
2.8		0.8		3.1		31.0	1.7+/-3.74	49.0
2.6		10.0		-1.9		31.0	1.7+/-3.74	49.0
4.1		10.0		0.9		31.0	2.9+/-3.77	49.3
2.9		0.7		4.9		31.0	2.9+/-3.77	49.3
2.8		10.0		-1.1		31.0	2.9+/-3.77	49.3
2.6		0.8		3.9		31.0	2.9+/-3.77	49.3
5.1		0.7		4.4		31.0	1.5+/-2.06	57.8
-1.1		10.0		-1.6		31.0	1.5+/-2.06	57.8
3.8		0.7		3.4		31.0	1.5+/-2.06	57.8
3.6		0.7		3.4		31.0	1.5+/-2.06	57.8
6.1		0.7		6.0		31.0	3.5+/-2.78	58.0
5.9		0.8		5.0		31.0	3.5+/-2.78	58.0
4.8		0.7		5.0		31.0	3.5+/-2.78	58.0
4.6		0.8		5.0		31.0	3.5+/-2.78	58.0
4.1		0.8		4.5		31.0	0.5+/-12.61	51.0
2.9		0.8		3.5		31.0	0.5+/-12.61	51.0
2.8		0.7		3.5		31.0	0.5+/-12.61	51.0
1.6		0.7		2.5		31.0	0.5+/-12.61	51.0
2.1		0.7		3.6		31.0	1.1+/-12.72	51.3
2.9		0.7		2.6		31.0	1.1+/-12.72	51.3
1.8		0.8		2.6		31.0	1.1+/-12.72	51.3
1.6		0.7		1.6		31.0	1.1+/-12.72	51.3
2.1		0.8		3.9		31.0	2.3+/-12.03	50.5
-3.2		0.7		1.9		31.0	2.3+/-12.03	50.5
0.6		0.7		1.9		31.0	2.3+/-12.03	50.5
2.1		0.7		3.4		31.0	2.5+/-12.43	50.8
1.9		0.7		3.4		31.0	2.5+/-12.43	50.8
1.8		0.7		2.4		31.0	2.5+/-12.43	50.8
1.6		0.7		2.4		31.0	2.5+/-12.43	50.8
4.1		0.8		5.5		31.0	4.1+/-2.30	57.5
3.9		0.7		4.5		31.0	4.1+/-2.30	57.5
3.8		10.0		-0.5		31.0	4.1+/-2.30	57.5
2.6		0.8		3.5		31.0	4.1+/-2.30	57.5
4.1		10.0		-1.1		31.0	1.4+/-2.86	55.0
3.9		0.8		4.9		31.0	1.4+/-2.86	55.0
3.8		0.7		3.9		31.0	1.4+/-2.86	55.0
3.6		0.6		3.9		31.0	1.4+/-2.86	55.0
3.1		0.7		4.9		31.0	1.9+/-11.99	50.3
2.9		0.8		3.9		31.0	1.9+/-11.99	50.3
1.8		0.9		3.9		31.0	1.9+/-11.99	50.3
1.6		0.7		1.9		31.0	1.9+/-11.99	50.3
3.1		0.7		3.3		31.0	1.5+/-12.49	52.0
2.9		0.7		3.3		31.0	1.5+/-12.49	52.0
2.8		0.8		2.3		31.0	1.5+/-12.49	52.0
1.6		0.7		1.3		31.0	1.5+/-12.49	52.0
4.1		0.7		4.0		31.0	2.7+/-4.09	49.3
